	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
NCAPH2:nonsense_mediated_decay	0	0.4	0.857142857142857	1.14285714285714	0	0	0
NCF1:retained_intron	0	0.4	0	1.42857142857143	5	0	1.53333333333333
NPIPP1:processed_transcript	0	0.4	0.46218487394958	1.09155508574113	0	0.710338680926916	0.601455733808675
NRXN1:processed_transcript	0	0.4	6.76417471417471	0.375	0	0	3.05050505050505
NT5C2:nonsense_mediated_decay	0	0.4	0.6	0.928571428571428	2	0.4	0.8
NT5C2:protein_coding	0	0.4	0.6	9.36904761904762	2	0.4	1.46666666666667
NUP107:nonsense_mediated_decay	0	0.4	0	1.41666666666667	0	0.5	0
PDLIM7:nonsense_mediated_decay	0	0.4	0	0.923076923076923	0	0.333333333333333	0
PDLIM7:protein_coding	0	0.4	0	3.46153846153846	0	0.333333333333333	0
PEX16:nonsense_mediated_decay	0	0.4	2.625	5.13928571428571	0	0	0
PLAUR:retained_intron	0	0.4	0	3.23809523809524	2.4	0	0
PLPP1:processed_transcript	0	0.4	1.2	4.6	0	0.4	3.9
POLR1B:nonsense_mediated_decay	0	0.4	1.6	1.3	0	0	0
PSD4:protein_coding	0	0.4	3.78571428571429	2.92777777777778	5.5	0	3.94444444444444
RP11-411B6.6:nonsense_mediated_decay	0	0.4	1.24242424242424	0	2.4	0.384615384615385	0
RP11-726G1.1:processed_transcript	0	0.4	0	4	0	0	0
RPS16:protein_coding	0	0.4	22.5333333333333	5.37857142857143	9.48888888888889	6.95	9.3
RPTOR:processed_transcript	0	0.4	5.31666666666667	0.666666666666667	6	0.666666666666667	1.46666666666667
RPTOR:protein_coding	0	0.4	4.9	1.33333333333333	3	1.16666666666667	2.93333333333333
RWDD3:protein_coding	0	0.4	1.2	1.2	0	0	0.4
SIGLEC7:nonsense_mediated_decay	0	0.4	0	0	0	0	2.2
SLC38A6:processed_transcript	0	0.4	0.4	0	0	0.4	0.4
SREBF2:retained_intron	0	0.4	0.5	5.85	0	2.55	4.8
TNFAIP2:nonsense_mediated_decay	0	0.4	0	0	0.5	0	3.38095238095238
TXNDC11:nonsense_mediated_decay	0	0.4	0	0.25	0.25	0	1.25
ZFAND5:processed_transcript	0	0.4	4.93571428571429	1.91666666666667	12.1904761904762	0.783333333333333	6.47619047619048
ZFYVE16:retained_intron	0	0.4	1.18333333333333	7.36666666666667	4.2	3.87619047619048	0
ZNF140:processed_transcript	0	0.4	0	0	0	0	0
ZNF181:retained_intron	0	0.4	0.0909090909090909	0	1.4	0	0.876623376623377
ZNF807:unprocessed_pseudogene	0	0.4	0.0909090909090909	0	1.4	0	0.0909090909090909
MFSD1:retained_intron	0	0.396825396825397	0.111111111111111	2.37186147186147	0.1	0.222222222222222	0
EIF4E:retained_intron	0	0.392857142857143	0	0.714285714285714	0.777777777777778	0	0
HMBOX1:nonsense_mediated_decay	0	0.390909090909091	0.25	4.58333333333333	1.5	2.84090909090909	3.90079365079365
EIF4G2:nonsense_mediated_decay	0	0.388034188034188	3.1990231990232	3.42600732600733	1.42857142857143	0.755555555555556	1.71080945198592
DCXR:retained_intron	0	0.384615384615385	7.67619047619048	8.91428571428571	0	5.80952380952381	1
ZIM2:protein_coding	0	0.384615384615385	0.444444444444444	2.16666666666667	0	1	0.583333333333333
SLC35E2B:retained_intron	0	0.383333333333333	0.458333333333333	1.16666666666667	4.16666666666667	0.666666666666667	1.66666666666667
MVD:retained_intron	0	0.381818181818182	0.838383838383838	3.73015873015873	0	2.5	4.66666666666667
CKB:nonsense_mediated_decay	0	0.376623376623377	0.674603174603175	0.333333333333333	1.5	1.06666666666667	1.91666666666667
BOLA2B:protein_coding	0	0.375	0.5	3.92857142857143	0	0	0
CAPRIN2:nonsense_mediated_decay	0	0.375	3.18888888888889	1.54761904761905	0.9	2.42857142857143	2.1
CCDC74A:protein_coding	0	0.375	0	0	0	0	2.79166666666667
CCDC74B:protein_coding	0	0.375	0	0	0	0	2.125
ERVK-28:lincRNA	0	0.375	0	0.692307692307692	0	0	2.01098901098901
FAM122C:protein_coding	0	0.375	0.428571428571429	1	4	4	0
FLAD1:processed_transcript	0	0.375	0.142857142857143	0	0	0	0
FUZ:protein_coding	0	0.375	0	0	0	0	0
ILKAP:retained_intron	0	0.375	2.6	0	0.428571428571429	0	0.6
KLHDC8A:processed_transcript	0	0.375	0	0	0	0	0
MED15:retained_intron	0	0.375	0.5	2.5	0	0.358333333333333	6.21428571428571
ODF3B:retained_intron	0	0.375	1.125	0	0	0	0
PTCH1:retained_intron	0	0.375	4.66709956709957	5.14484126984127	1.51388888888889	0.222222222222222	3.5472582972583
RDH5:retained_intron	0	0.375	0.514652014652015	0	2	0	2.875
SCN3A:protein_coding	0	0.375	0	5.41666666666667	0	0	0.6
SELM:processed_transcript	0	0.375	1.5	1.875	2.25	0	1.125
TK2:nonsense_mediated_decay	0	0.375	1.17857142857143	0	1.60714285714286	0	2.26785714285714
TXNDC17:processed_transcript	0	0.375	2	0.8	0.571428571428571	0.4	0
TXNDC17:protein_coding	0	0.375	3	0.8	0.285714285714286	0.4	0
AP1G1:retained_intron	0	0.373611111111111	2.88803418803419	1.02051282051282	1.26190476190476	2.11904761904762	2.52777777777778
ZEB1:retained_intron	0	0.368421052631579	1.99285714285714	6.25952380952381	0.307692307692308	2.23684210526316	1.8
CTTN:processed_transcript	0	0.366666666666667	0.333333333333333	1.41666666666667	1	0	0.166666666666667
LIMK2:retained_intron	0	0.366666666666667	0.5	1.5	0	0	0.142857142857143
NEK4:nonsense_mediated_decay	0	0.366666666666667	0	0.142857142857143	0	0	0
TM2D3:nonsense_mediated_decay	0	0.366666666666667	0.422222222222222	0.545454545454545	0	0.2	0
USP35:nonsense_mediated_decay	0	0.366666666666667	0.8	0.666666666666667	0	0	0
ARPC2:processed_transcript	0	0.363636363636364	1.25	0.923076923076923	2	1.33333333333333	2.31212121212121
ARPC4:protein_coding	0	0.363636363636364	5.16883116883117	20.7777777777778	4	6.44444444444444	7.11111111111111
CTDSP1:retained_intron	0	0.363636363636364	0.5	0	0	0.214285714285714	3.36363636363636
MAGED4B:protein_coding	0	0.363636363636364	0.67032967032967	0.25	1.2	1.48076923076923	7.13205128205128
NDUFS8:nonsense_mediated_decay	0	0.363636363636364	0	0.25	0	0	2
CAV1:retained_intron	0	0.361111111111111	0.111111111111111	0.444444444444444	0	0	0
ELP2:nonsense_mediated_decay	0	0.357142857142857	1.025	2.23015873015873	0	1.78571428571429	2.76315789473684
NLGN4Y:protein_coding	0	0.357142857142857	0	0.4	2	1.2	4
ITGB1BP1:nonsense_mediated_decay	0	0.355263157894737	0.233333333333333	1.77552973342447	1.73684210526316	0.333333333333333	4.02392344497608
MINOS1-NBL1:nonsense_mediated_decay	0	0.352941176470588	0.5	1.625	0.25	0.0588235294117647	1.94117647058824
RN7SKP62:misc_RNA	0	0.35	0.972751322751323	3.72518111518111	0	0.517857142857143	3.0795177045177
SULF2:retained_intron	0	0.35	0	0.3	0	0	0.25
CPSF6:nonsense_mediated_decay	0	0.342857142857143	1	4.56666666666667	1.6	2.7	1.59583333333333
OBSCN:processed_transcript	0	0.342857142857143	0	0	0	0	0
PKD1P6:processed_transcript	0	0.342857142857143	0.382478632478632	3.57596494805797	1.47857142857143	0.606493506493506	8.47398632499252
RAVER1:retained_intron	0	0.342857142857143	0.142857142857143	0	0	0.6	1.76666666666667
UBR3:retained_intron	0	0.342857142857143	0.476190476190476	1.00952380952381	1	0	3.03571428571429
RNU2-8P:snRNA	0	0.341491841491841	0.136363636363636	0.363636363636364	1.08333333333333	0.298913043478261	0.458333333333333
ABCC5:nonsense_mediated_decay	0	0.333333333333333	0.5	3	0.666666666666667	4.48214285714286	7.33333333333333
AC007036.5:sense_overlapping	0	0.333333333333333	2.33333333333333	3.33333333333333	1.33333333333333	0.916666666666667	1.66666666666667
AC011525.2:lincRNA	0	0.333333333333333	0	0	0	0	0
AC024560.3:retained_intron	0	0.333333333333333	1.41428571428571	2	0	0	0.0909090909090909
AC024610.1:miRNA	0	0.333333333333333	0	0	0	0.333333333333333	0.230769230769231
AC024996.1:miRNA	0	0.333333333333333	0.25	0	0	0.5	0
ACAP3:protein_coding	0	0.333333333333333	0.5	0	0.4	0.333333333333333	1.35714285714286
ACOT8:nonsense_mediated_decay	0	0.333333333333333	2.68888888888889	0.555555555555556	0	0	1
ACSBG1:protein_coding	0	0.333333333333333	1.66666666666667	6.66666666666667	6	0.619047619047619	0.105263157894737
ADAMTS12:processed_transcript	0	0.333333333333333	0	1	1.66666666666667	0	0
ADRBK1:processed_transcript	0	0.333333333333333	0.5	7.25714285714286	0.5	0.333333333333333	0.333333333333333
AGO1:nonsense_mediated_decay	0	0.333333333333333	0	0.666666666666667	1.33333333333333	0	0
AIDA:protein_coding	0	0.333333333333333	3.4047619047619	1.9	3.6	1.5	5
AK5:retained_intron	0	0.333333333333333	0	0	0	1.33333333333333	1.25
AKAP6:processed_transcript	0	0.333333333333333	3.74285714285714	0.4	0.571428571428571	0.666666666666667	1.14285714285714
AKAP6:retained_intron	0	0.333333333333333	0	0	0	0.166666666666667	0
AL035610.1:lincRNA	0	0.333333333333333	0	0.571428571428571	0	5	4.0952380952381
AL356458.1:miRNA	0	0.333333333333333	0	0	0	0.333333333333333	0
ALDH8A1:nonsense_mediated_decay	0	0.333333333333333	0	0	0	0	0
ALG5:processed_transcript	0	0.333333333333333	2	0.666666666666667	1.33333333333333	0	0
ANAPC7:protein_coding	0	0.333333333333333	1.2	3	4.4	3.2	5.86666666666667
ANGPTL4:retained_intron	0	0.333333333333333	0	0	0	0	0
ANKRD10:nonsense_mediated_decay	0	0.333333333333333	1.80952380952381	1.05952380952381	1.5	1	2.5
ANKRD29:retained_intron	0	0.333333333333333	0.666666666666667	2.86666666666667	0	0.25	3.16666666666667
ANKRD37:processed_transcript	0	0.333333333333333	5	0	3	0	0
ANKRD37:protein_coding	0	0.333333333333333	0	0	0	0	1.5
ANKRD37:retained_intron	0	0.333333333333333	0	0	0	0	1.5
ANKRD49:nonsense_mediated_decay	0	0.333333333333333	0	0	0	0	0
AOC1:protein_coding	0	0.333333333333333	0	0	0	0	0
APBB2:processed_transcript	0	0.333333333333333	1.89379370629371	2.90909090909091	2.67676767676768	6.72727272727273	6.63636363636364
ARAP2:retained_intron	0	0.333333333333333	0.333333333333333	0	0	0	1.5
ARGLU1:processed_transcript	0	0.333333333333333	3.66666666666667	0.333333333333333	0	0	0.5
ARHGAP19-SLIT1:nonsense_mediated_decay	0	0.333333333333333	2.1	0.166666666666667	1.16666666666667	0.833333333333333	0.166666666666667
ARHGAP19:nonsense_mediated_decay	0	0.333333333333333	1.7	0.916666666666667	4.66666666666667	0.833333333333333	4.26666666666667
ARHGAP19:retained_intron	0	0.333333333333333	2.1	0	0	0.666666666666667	0
ARHGAP25:protein_coding	0	0.333333333333333	0	1	4	0.333333333333333	2.4
ARHGAP32:retained_intron	0	0.333333333333333	1.06666666666667	1.73333333333333	0.666666666666667	1.8	0.4
ARIH1:nonsense_mediated_decay	0	0.333333333333333	1.5	0.966666666666667	1	0	0.6
ASAH1:processed_transcript	0	0.333333333333333	2.04166666666667	5.28571428571429	0	0.333333333333333	1.75
ASB13:nonsense_mediated_decay	0	0.333333333333333	0	2.91666666666667	0	0	0.25
ASB13:processed_transcript	0	0.333333333333333	0	3.16666666666667	0	0	0.5
ASB13:protein_coding	0	0.333333333333333	0	2.91666666666667	0	0	0.25
ASIC4:retained_intron	0	0.333333333333333	0	0	0	0.333333333333333	0
ATF7IP2:retained_intron	0	0.333333333333333	0.271428571428571	0.727272727272727	0	0	0
ATP11B:processed_transcript	0	0.333333333333333	0	2	0	0	1.66666666666667
ATP6V0A2:processed_transcript	0	0.333333333333333	0.333333333333333	0	0	0	1.25
ATP6V0A2:protein_coding	0	0.333333333333333	1.41666666666667	3.29	3.33333333333333	1.5	1.9
ATP6V0A2:retained_intron	0	0.333333333333333	0.730769230769231	2.2	0	0.5	0.25
ATP6V1A:nonsense_mediated_decay	0	0.333333333333333	2.11666666666667	4.16666666666667	4.5	0.4	2.25
ATP6V1A:processed_transcript	0	0.333333333333333	0.666666666666667	0.666666666666667	0	0	0
ATP8A2:nonsense_mediated_decay	0	0.333333333333333	0.333333333333333	5	0.25	0.833333333333333	3.375
ATP8A2:processed_transcript	0	0.333333333333333	0	7.83333333333333	0.25	0.5	2.375
ATP8A2:protein_coding	0	0.333333333333333	4.66666666666667	16.6666666666667	0.5	3.66666666666667	7.75
ATRNL1:nonsense_mediated_decay	0	0.333333333333333	0.8	1.75	0	0	1.2
B4GALT3:protein_coding	0	0.333333333333333	0	0	1.5	0	0
BAZ2B:retained_intron	0	0.333333333333333	1	3.35952380952381	0	0	2.04444444444444
BIRC3:processed_transcript	0	0.333333333333333	0.333333333333333	0	0	0	0
BPHL:nonsense_mediated_decay	0	0.333333333333333	1.87407407407407	2	0	0	0.571428571428571
BTAF1:processed_transcript	0	0.333333333333333	0	1.33333333333333	0	0	0
BTG3:retained_intron	0	0.333333333333333	0	0	0	0	0
C11orf31:retained_intron	0	0.333333333333333	0	2	0	0	0.666666666666667
C15orf40:protein_coding	0	0.333333333333333	6.93131868131868	5.40336134453782	0.726190476190476	4.75757575757576	1.125
C1orf174:processed_transcript	0	0.333333333333333	0	1.66666666666667	0.666666666666667	0	0
C1orf174:protein_coding	0	0.333333333333333	0	1.66666666666667	0.666666666666667	0	0
C1orf174:retained_intron	0	0.333333333333333	0	1.66666666666667	0.666666666666667	0	0
C3orf33:nonsense_mediated_decay	0	0.333333333333333	0.0588235294117647	0	0	0	3
C9orf85:protein_coding	0	0.333333333333333	1	4.5	0	1.5	0
CAD:processed_transcript	0	0.333333333333333	0	1	0	0	0
CAND1:nonsense_mediated_decay	0	0.333333333333333	1.33333333333333	3.83333333333333	5	0.333333333333333	3.66666666666667
CASP9:nonsense_mediated_decay	0	0.333333333333333	0	3.4047619047619	2.76190476190476	1.16666666666667	0.166666666666667
CASP9:retained_intron	0	0.333333333333333	0	3.11904761904762	2.04761904761905	1.16666666666667	0.166666666666667
CBR4:protein_coding	0	0.333333333333333	5.5	1.86666666666667	0	1.37857142857143	2.4
CCL2:retained_intron	0	0.333333333333333	0	1.5	0	0	0
CCNI:nonsense_mediated_decay	0	0.333333333333333	2.15	4	6.26666666666667	0	5.5
CCNI:processed_transcript	0	0.333333333333333	2.15	0.95	3.1	0.75	0.95
CCT4P1:processed_pseudogene	0	0.333333333333333	0	0	0	0	0
CD200:nonsense_mediated_decay	0	0.333333333333333	0	1	0	3.33333333333333	0
CDK9:processed_transcript	0	0.333333333333333	0	5	0	2.16666666666667	10.6666666666667
CENPT:protein_coding	0	0.333333333333333	1.25	0	0	1.66666666666667	6.17651515151515
CENPT:retained_intron	0	0.333333333333333	7.3	0	0	1.66666666666667	8.53484848484849
CHKA:nonsense_mediated_decay	0	0.333333333333333	0	1	0	0	0
CHKA:processed_transcript	0	0.333333333333333	0	0.333333333333333	2.66666666666667	0	0
CLEC2B:protein_coding	0	0.333333333333333	2.66666666666667	11.6666666666667	0	0	0.666666666666667
CNPY2:retained_intron	0	0.333333333333333	1.21428571428571	0.75	2	0.0625	3.80952380952381
CRHR1-IT1:retained_intron	0	0.333333333333333	2.61111111111111	0.222222222222222	1.33333333333333	0	1
CTC-479C5.12:retained_intron	0	0.333333333333333	0.181818181818182	0	0	0	0.5
CTSS:nonsense_mediated_decay	0	0.333333333333333	1.66666666666667	0	4	0	0.25
CXCR4:processed_transcript	0	0.333333333333333	0.666666666666667	0	0	0	0
DACT3:protein_coding	0	0.333333333333333	1.55882352941176	4.54411764705882	4	0	7.14097744360902
DBI:processed_transcript	0	0.333333333333333	0.554545454545455	0.727272727272727	0	0.0909090909090909	0.181818181818182
DCAF16:protein_coding	0	0.333333333333333	1.10934065934066	4.5	2	0	1.64285714285714
DCLK2:nonsense_mediated_decay	0	0.333333333333333	0	0.6	1.2	0.966666666666667	2.2
DCTN6:protein_coding	0	0.333333333333333	4	1	2	0	2.57142857142857
DDO:nonsense_mediated_decay	0	0.333333333333333	0	1.4	0	0.6	0
DDX46:nonsense_mediated_decay	0	0.333333333333333	4.78333333333333	0.75	0	0	2.76666666666667
DDX52:retained_intron	0	0.333333333333333	1.3	0	0	0.4	0
DHX58:retained_intron	0	0.333333333333333	1	0	2.33333333333333	0	0
DIS3L:nonsense_mediated_decay	0	0.333333333333333	1.33333333333333	0.333333333333333	0.333333333333333	0.933333333333333	2.36428571428571
DIS3L:protein_coding	0	0.333333333333333	2.16666666666667	0.333333333333333	1.66666666666667	1.53333333333333	3.74642857142857
DIS3L:retained_intron	0	0.333333333333333	1.5	0.333333333333333	0	1.13333333333333	2.48928571428571
DNAJC2:nonsense_mediated_decay	0	0.333333333333333	0	0.452380952380952	0	0	0
DOCK6:processed_transcript	0	0.333333333333333	0	2.33333333333333	0.5	0	0
DUSP12:protein_coding	0	0.333333333333333	0	0	0.25	0	0
DZIP1:processed_transcript	0	0.333333333333333	0	0.6	0	0	0
EGFL8:protein_coding	0	0.333333333333333	1.07142857142857	5.1969696969697	1.36363636363636	2.5	4.43939393939394
ENDOV:nonsense_mediated_decay	0	0.333333333333333	0.25	0	0	0	0
ENGASE:protein_coding	0	0.333333333333333	2.5	2.66666666666667	3.5	0	2.53333333333333
ENGASE:retained_intron	0	0.333333333333333	1	1.33333333333333	0	0	1.76666666666667
EPG5:processed_transcript	0	0.333333333333333	0.6	0.771428571428571	0.333333333333333	0	0
EPS15:retained_intron	0	0.333333333333333	1.5	1	0	0	6.66666666666667
ERRFI1:nonsense_mediated_decay	0	0.333333333333333	0.333333333333333	0.8	0	0	1.66666666666667
FAM178B:protein_coding	0	0.333333333333333	0	0	0	0	0
FAM219B:retained_intron	0	0.333333333333333	0.75	0.7	3	0.166666666666667	2.6504329004329
FAM72B:protein_coding	0	0.333333333333333	0.333333333333333	1.82051282051282	0	0	2.3
FAS:retained_intron	0	0.333333333333333	0.729166666666667	0	1.6	1	0
FAU:retained_intron	0	0.333333333333333	0.858333333333333	0.166666666666667	0.888888888888889	0.333333333333333	1.88888888888889
FBLN5:protein_coding	0	0.333333333333333	5.58333333333333	7.35	11.5	7.23333333333333	5
FERD3L:protein_coding	0	0.333333333333333	0	0	0	0	0
FHOD1:retained_intron	0	0.333333333333333	4	0.983333333333333	2	0.142857142857143	5
FMNL1:processed_transcript	0	0.333333333333333	0	0	0	0.333333333333333	1
GAA:retained_intron	0	0.333333333333333	0	1	0	0	2.25
GABARAPL2:processed_transcript	0	0.333333333333333	4.91666666666667	0.831081081081081	0	1.41666666666667	2.08333333333333
GAS2L2:protein_coding	0	0.333333333333333	0	0	0	0	0
GBA2:processed_transcript	0	0.333333333333333	3	3.83333333333333	0	0	18.8
GEMIN7:processed_transcript	0	0.333333333333333	0	0	0	0	0
GPCPD1:nonsense_mediated_decay	0	0.333333333333333	1.16666666666667	0	0	0	4.5
GPCPD1:protein_coding	0	0.333333333333333	2.16666666666667	8.33333333333333	6	1.33333333333333	11.8333333333333
GPCPD1:retained_intron	0	0.333333333333333	1.83333333333333	1.66666666666667	3	0.666666666666667	0.666666666666667
GPR137B:retained_intron	0	0.333333333333333	0.333333333333333	0.333333333333333	0	1.58333333333333	2
GSTZ1:retained_intron	0	0.333333333333333	0	0.363636363636364	0	0.333333333333333	0.5
GTF3C1:nonsense_mediated_decay	0	0.333333333333333	0	0	0	0	0.333333333333333
GUCY1A3:nonsense_mediated_decay	0	0.333333333333333	0.9	0	0	0	0
HAAO:protein_coding	0	0.333333333333333	1.66666666666667	0	0	0	2
HACD1:retained_intron	0	0.333333333333333	0.4	0	0	0	0
HDHD2:nonsense_mediated_decay	0	0.333333333333333	1.79040404040404	3.35606060606061	0	0.666666666666667	0
HDHD2:protein_coding	0	0.333333333333333	3.21464646464646	4.88636363636364	0	0.666666666666667	0
HDHD2:retained_intron	0	0.333333333333333	0.75	0.25	0	0.666666666666667	0
HERC3:protein_coding	0	0.333333333333333	5.33333333333333	9	0	0	3
HEY1:protein_coding	0	0.333333333333333	6.65	0.4	5.08333333333333	8.8	1.5
HIST1H2BJ:protein_coding	0	0.333333333333333	1	3.21052631578947	6	0.5	0
HLA-DOA:processed_transcript	0	0.333333333333333	0.5	1.75	0	0	0
HLA-DQA1:nonsense_mediated_decay	0	0.333333333333333	0.442857142857143	1.16666666666667	0	0.542857142857143	0.285714285714286
HLA-DQA1:protein_coding	0	0.333333333333333	1.77142857142857	1.66666666666667	0	7.77142857142857	2.42857142857143
HLA-DQA1:retained_intron	0	0.333333333333333	1.44285714285714	1.16666666666667	0	11.4595238095238	1.28571428571429
HLX:retained_intron	0	0.333333333333333	0	0	5	0	5
HMGCR:retained_intron	0	0.333333333333333	0.783333333333333	3.5	0	0.5	0.766666666666667
HNRNPM:retained_intron	0	0.333333333333333	0.222222222222222	0	0.822222222222222	0	7.58383838383838
HSF4:protein_coding	0	0.333333333333333	0	0	0	0	0.5
IAH1:retained_intron	0	0.333333333333333	0	0.5	0	0.166666666666667	0
IWS1:processed_transcript	0	0.333333333333333	0	0	0	0	0
JAGN1:processed_transcript	0	0.333333333333333	0	0	0	0	0
KIAA1429:nonsense_mediated_decay	0	0.333333333333333	1.66666666666667	0	0	2.8	0.8
KLF3-AS1:retained_intron	0	0.333333333333333	2.33333333333333	2.66666666666667	0	0.75	1.5
KNTC1:processed_transcript	0	0.333333333333333	0	0	0	0	1.33333333333333
KPNA2:processed_transcript	0	0.333333333333333	0	1.25	0	0	0.542857142857143
LIFR:processed_transcript	0	0.333333333333333	1.25	0.333333333333333	5.91666666666667	0.333333333333333	6.31578947368421
LINC00577:lincRNA	0	0.333333333333333	0	0	0	0	0
LINC00837:lincRNA	0	0.333333333333333	0	0	0	0	2
LPCAT3:nonsense_mediated_decay	0	0.333333333333333	0	0	0	2.6031746031746	2
LPCAT3:processed_transcript	0	0.333333333333333	0	0	0	1.31746031746032	0
LPCAT3:protein_coding	0	0.333333333333333	0	0	0	0.650793650793651	0
LRRC46:retained_intron	0	0.333333333333333	0	0	0	0	0
LSS:processed_transcript	0	0.333333333333333	1.23333333333333	0.166666666666667	0	0.166666666666667	3.06666666666667
MAP1LC3B:protein_coding	0	0.333333333333333	7.05	7.28333333333333	2	3.38333333333333	5.58333333333333
MAPKBP1:nonsense_mediated_decay	0	0.333333333333333	0	0.555555555555556	0	1.69444444444444	4.9
MAPT:retained_intron	0	0.333333333333333	1	0.142857142857143	0	1.72380952380952	6.64285714285714
MARCH1:processed_transcript	0	0.333333333333333	0	0	0	1	0
MCTP2:processed_transcript	0	0.333333333333333	0	0	0	0	0
MCTP2:retained_intron	0	0.333333333333333	0	0	0	0	0
MESP2:processed_transcript	0	0.333333333333333	0	0	0	0	0
MFSD11:nonsense_mediated_decay	0	0.333333333333333	0.903846153846154	0.935064935064935	0	0	0
MINPP1:processed_transcript	0	0.333333333333333	0.5	0	0	0	0
MOB3C:processed_transcript	0	0.333333333333333	1	3.66666666666667	3.66666666666667	0.666666666666667	6
MRPL46:nonsense_mediated_decay	0	0.333333333333333	1.91666666666667	0	0	0.333333333333333	0
MRPS24:retained_intron	0	0.333333333333333	0	0.333333333333333	6	0.2	0.932126696832579
MSTO1:processed_transcript	0	0.333333333333333	0.767676767676768	0.2	0	0	0.2
MSTO1:retained_intron	0	0.333333333333333	1.17171717171717	0.2	7	0	0.2
MTCO1P31:processed_pseudogene	0	0.333333333333333	0	0	0	0	0
MTHFD1:retained_intron	0	0.333333333333333	0.848484848484849	1	0.2	0	4.2
MTND4P13:processed_pseudogene	0	0.333333333333333	1	3.25	8.66666666666667	1	5.66666666666667
MTND6P22:processed_pseudogene	0	0.333333333333333	0.5	3	1.66666666666667	3.5	14.6666666666667
NAB2:processed_transcript	0	0.333333333333333	0.5	0	0	1.33333333333333	2
NBEAL1:processed_transcript	0	0.333333333333333	0.666666666666667	2.83333333333333	2	0.666666666666667	0
NBEAL1:protein_coding	0	0.333333333333333	5.30952380952381	2.58333333333333	28	1.66666666666667	1
NCAM2:processed_transcript	0	0.333333333333333	1.5	0	0	0	0
NDEL1:retained_intron	0	0.333333333333333	0	5.625	0.375	0.1	7.4
NDST2:processed_transcript	0	0.333333333333333	1	3	0	5	1.5
NDST2:protein_coding	0	0.333333333333333	2	0	0	0	3
NDUFA12:retained_intron	0	0.333333333333333	0	0.333333333333333	0	0.4	0
NDUFV3:protein_coding	0	0.333333333333333	1	2.25	8	3	12
NFIC:retained_intron	0	0.333333333333333	0	0.666666666666667	0	0	3.04761904761905
NFKBIZ:retained_intron	0	0.333333333333333	1.35	0.25	0	0	0
NKTR:processed_transcript	0	0.333333333333333	1	0	0.375	0.166666666666667	1
NOTCH4:protein_coding	0	0.333333333333333	0.666666666666667	2.5	0	2	7
NPIPB4:retained_intron	0	0.333333333333333	0.719298245614035	0.575	0	0.5	1.65
NR2C1:processed_transcript	0	0.333333333333333	0	0.4	0	0	0
NRBP2:protein_coding	0	0.333333333333333	2.34285714285714	1.16666666666667	0	2.33174603174603	11.1666666666667
NUMB:retained_intron	0	0.333333333333333	0	0.526315789473684	0	0.415584415584416	1.5
NUP54:protein_coding	0	0.333333333333333	3.66666666666667	1	0	0	0
NUPR1L:protein_coding	0	0.333333333333333	0	0	0	0	0
